A;;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES
3671;02jún2215  2200;149.88;149.88;150.77;150.89;163.65;103.08;103.12;103.38;103.38;104.28;104.29;107.64;107.65;107.90;107.89;97.21;119.75;119.76;123.26;124.77;125.60;125.59;128.98;128.99;129.00;130.10;130.12;130.48;138.60;138.60;148.88;149.25;149.26;149.26
3672;02jún2215  2300;149.87;149.88;150.77;150.89;163.65;103.08;103.12;103.38;103.38;104.28;104.29;107.64;107.65;107.90;107.89;97.21;119.75;119.75;123.26;124.77;125.60;125.59;128.98;128.98;129.00;130.09;130.12;130.48;138.60;138.60;148.88;149.25;149.26;149.26
3673;03jún2215  0000;149.87;149.88;150.77;150.89;163.65;103.08;103.12;103.38;103.38;104.28;104.29;107.64;107.64;107.90;107.89;97.21;119.75;119.75;123.26;124.77;125.60;125.59;128.97;128.98;129.00;130.09;130.12;130.48;138.60;138.60;148.88;149.25;149.26;149.26
3674;03jún2215  0100;149.87;149.88;150.77;150.89;163.65;103.08;103.12;103.37;103.38;104.28;104.29;107.64;107.64;107.90;107.89;97.21;119.75;119.75;123.26;124.76;125.60;125.59;128.97;128.98;129.00;130.09;130.12;130.48;138.60;138.60;148.88;149.25;149.25;149.26
3675;03jún2215  0200;149.87;149.88;150.77;150.89;163.65;103.08;103.11;103.37;103.37;104.28;104.29;107.64;107.64;107.89;107.89;97.21;119.75;119.75;123.26;124.76;125.59;125.59;128.97;128.98;128.99;130.09;130.11;130.48;138.60;138.60;148.88;149.25;149.25;149.26
3676;03jún2215  0300;149.87;149.88;150.77;150.88;163.64;103.08;103.11;103.37;103.37;104.28;104.29;107.64;107.64;107.89;107.89;97.21;119.74;119.75;123.26;124.76;125.59;125.59;128.97;128.98;128.99;130.09;130.11;130.48;138.60;138.59;148.88;149.25;149.25;149.25
3677;03jún2215  0400;149.87;149.88;150.77;150.88;163.64;103.07;103.11;103.37;103.37;104.28;104.29;107.64;107.64;107.89;107.88;97.20;119.74;119.75;123.26;124.76;125.59;125.59;128.97;128.98;128.99;130.08;130.11;130.47;138.60;138.59;148.88;149.25;149.25;149.25
3678;03jún2215  0500;149.87;149.88;150.77;150.88;163.64;103.07;103.11;103.37;103.37;104.28;104.29;107.64;107.64;107.89;107.88;97.20;119.74;119.75;123.25;124.76;125.59;125.58;128.97;128.98;128.99;130.08;130.11;130.47;138.59;138.59;148.88;149.24;149.25;149.25
3679;03jún2215  0600;149.87;149.87;150.77;150.88;163.64;103.07;103.11;103.37;103.37;104.28;104.29;107.63;107.64;107.89;107.88;97.20;119.74;119.75;123.25;124.76;125.59;125.58;128.97;128.98;128.99;130.08;130.11;130.47;138.59;138.59;148.88;149.24;149.25;149.25
3680;03jún2215  0700;149.86;149.87;150.77;150.88;163.63;103.07;103.11;103.36;103.37;104.28;104.29;107.63;107.64;107.89;107.88;97.20;119.74;119.75;123.25;124.76;125.59;125.58;128.97;128.97;128.99;130.08;130.11;130.47;138.59;138.59;148.88;149.24;149.25;149.25
3681;03jún2215  0800;149.86;149.87;150.76;150.88;163.63;103.07;103.10;103.36;103.36;104.28;104.29;107.63;107.63;107.89;107.88;97.20;119.74;119.74;123.25;124.75;125.59;125.58;128.96;128.97;128.99;130.08;130.10;130.47;138.59;138.59;148.88;149.24;149.25;149.25
3682;03jún2215  0900;149.86;149.87;150.76;150.88;163.63;103.07;103.10;103.36;103.36;104.28;104.29;107.63;107.63;107.89;107.88;97.20;119.74;119.74;123.25;124.75;125.58;125.58;128.96;128.97;128.99;130.08;130.10;130.47;138.59;138.59;148.88;149.24;149.24;149.25
3683;03jún2215  1000;149.86;149.86;150.76;150.87;163.63;103.07;103.10;103.36;103.36;104.28;104.29;107.63;107.63;107.88;107.88;97.20;119.74;119.74;123.25;124.75;125.58;125.58;128.96;128.97;128.99;130.08;130.10;130.47;138.59;138.59;148.87;149.24;149.24;149.24
3684;03jún2215  1100;149.85;149.86;150.76;150.87;163.62;103.06;103.10;103.36;103.36;104.28;104.29;107.63;107.63;107.88;107.88;97.19;119.74;119.74;123.25;124.75;125.58;125.58;128.96;128.97;128.98;130.07;130.10;130.47;138.59;138.59;148.87;149.23;149.24;149.24
3685;03jún2215  1200;149.85;149.86;150.76;150.87;163.62;103.06;103.10;103.36;103.36;104.28;104.29;107.63;107.63;107.88;107.87;97.19;119.73;119.74;123.25;124.75;125.58;125.58;128.96;128.97;128.98;130.07;130.10;130.47;138.59;138.58;148.87;149.23;149.24;149.24
3686;03jún2215  1300;149.85;149.86;150.76;150.87;163.62;103.06;103.10;103.35;103.36;104.28;104.29;107.63;107.63;107.88;107.87;97.19;119.73;119.74;123.25;124.75;125.58;125.57;128.96;128.97;128.98;130.07;130.10;130.47;138.58;138.58;148.87;149.23;149.23;149.24
3687;03jún2215  1400;149.84;149.85;150.76;150.86;163.62;103.06;103.09;103.35;103.35;104.28;104.29;107.62;107.63;107.88;107.87;97.19;119.73;119.74;123.24;124.75;125.58;125.57;128.96;128.97;128.98;130.07;130.09;130.47;138.58;138.58;148.87;149.23;149.23;149.23
3688;03jún2215  1500;149.84;149.85;150.75;150.86;163.62;103.06;103.09;103.35;103.35;104.28;104.29;107.62;107.63;107.88;107.87;97.19;119.73;119.74;123.24;124.75;125.58;125.57;128.96;128.97;128.98;130.07;130.09;130.47;138.58;138.58;148.87;149.22;149.23;149.23
3689;03jún2215  1600;149.84;149.85;150.75;150.86;163.61;103.06;103.09;103.35;103.35;104.28;104.28;107.62;107.63;107.88;107.87;97.19;119.73;119.74;123.24;124.74;125.58;125.57;128.95;128.96;128.98;130.06;130.09;130.47;138.58;138.57;148.86;149.22;149.23;149.23
3690;03jún2215  1700;149.84;149.84;150.75;150.86;163.61;103.05;103.09;103.35;103.35;104.28;104.28;107.62;107.62;107.88;107.87;97.19;119.73;119.73;123.24;124.74;125.57;125.57;128.95;128.96;128.98;130.06;130.09;130.46;138.57;138.57;148.86;149.22;149.22;149.23
3691;03jún2215  1800;149.83;149.84;150.75;150.86;163.61;103.05;103.09;103.35;103.35;104.28;104.28;107.62;107.62;107.87;107.87;97.18;119.73;119.73;123.24;124.74;125.57;125.57;128.95;128.96;128.97;130.06;130.08;130.46;138.57;138.57;148.86;149.22;149.22;149.22
3692;03jún2215  1900;149.83;149.84;150.75;150.86;163.61;103.05;103.09;103.34;103.35;104.28;104.28;107.62;107.62;107.87;107.87;97.18;119.73;119.73;123.24;124.74;125.57;125.56;128.95;128.96;128.97;130.05;130.08;130.46;138.57;138.57;148.86;149.21;149.22;149.22
3693;03jún2215  2000;149.83;149.84;150.75;150.85;163.61;103.05;103.09;103.34;103.34;104.28;104.28;107.62;107.62;107.87;107.86;97.18;119.73;119.73;123.24;124.74;125.57;125.56;128.95;128.96;128.97;130.05;130.08;130.46;138.57;138.56;148.86;149.21;149.22;149.22
3694;03jún2215  2100;149.83;149.83;150.75;150.85;163.60;103.05;103.08;103.34;103.34;104.28;104.28;107.62;107.62;107.87;107.86;97.18;119.73;119.73;123.23;124.74;125.57;125.56;128.94;128.95;128.97;130.04;130.07;130.46;138.56;138.56;148.86;149.21;149.22;149.22
3695;03jún2215  2200;149.82;149.83;150.74;150.85;163.60;103.05;103.08;103.34;103.34;104.28;104.28;107.62;107.62;107.87;107.86;97.18;119.72;119.73;123.23;124.73;125.56;125.56;128.94;128.95;128.96;130.04;130.07;130.46;138.56;138.56;148.86;149.21;149.21;149.22
3696;03jún2215  2300;149.82;149.83;150.74;150.85;163.60;103.05;103.08;103.34;103.34;104.28;104.28;107.61;107.62;107.87;107.86;97.18;119.72;119.73;123.23;124.73;125.56;125.55;128.94;128.95;128.96;130.04;130.06;130.45;138.56;138.56;148.86;149.21;149.21;149.21
3697;04jún2215  0000;149.82;149.83;150.74;150.85;163.60;103.04;103.08;103.34;103.34;104.28;104.28;107.61;107.62;107.87;107.86;97.18;119.72;119.72;123.23;124.73;125.56;125.55;128.94;128.94;128.96;130.03;130.06;130.45;138.56;138.55;148.85;149.20;149.21;149.21
3698;04jún2215  0100;149.82;149.82;150.74;150.84;163.60;103.04;103.08;103.33;103.34;104.28;104.28;107.61;107.61;107.87;107.86;97.17;119.72;119.72;123.23;124.72;125.55;125.55;128.93;128.94;128.95;130.03;130.05;130.45;138.55;138.55;148.85;149.20;149.21;149.21
3699;04jún2215  0200;149.81;149.82;150.74;150.84;163.60;103.04;103.08;103.33;103.34;104.28;104.28;107.61;107.61;107.86;107.86;97.17;119.72;119.72;123.22;124.72;125.55;125.54;128.93;128.94;128.95;130.02;130.05;130.45;138.55;138.55;148.85;149.20;149.21;149.21
3700;04jún2215  0300;149.81;149.82;150.74;150.84;163.60;103.04;103.08;103.33;103.33;104.28;104.28;107.61;107.61;107.86;107.86;97.17;119.71;119.72;123.22;124.72;125.55;125.54;128.93;128.94;128.95;130.02;130.05;130.45;138.55;138.55;148.85;149.20;149.20;149.21
3701;04jún2215  0400;149.81;149.82;150.74;150.84;163.60;103.04;103.07;103.33;103.33;104.28;104.28;107.61;107.61;107.86;107.85;97.17;119.71;119.72;123.22;124.71;125.54;125.54;128.92;128.93;128.95;130.02;130.04;130.45;138.55;138.55;148.85;149.20;149.20;149.20
3702;04jún2215  0500;149.81;149.81;150.73;150.84;163.61;103.04;103.07;103.33;103.33;104.28;104.28;107.61;107.61;107.86;107.85;97.17;119.71;119.71;123.21;124.71;125.54;125.53;128.92;128.93;128.94;130.01;130.04;130.44;138.54;138.54;148.85;149.19;149.20;149.20
3703;04jún2215  0600;149.80;149.81;150.73;150.84;163.61;103.04;103.07;103.33;103.33;104.28;104.28;107.61;107.61;107.86;107.85;97.17;119.71;119.71;123.21;124.71;125.54;125.53;128.92;128.93;128.94;130.01;130.03;130.44;138.54;138.54;148.85;149.19;149.20;149.20
3704;04jún2215  0700;149.80;149.81;150.73;150.84;163.61;103.03;103.07;103.33;103.33;104.28;104.28;107.60;107.61;107.86;107.85;97.17;119.70;119.71;123.21;124.71;125.53;125.53;128.92;128.93;128.94;130.00;130.03;130.44;138.54;138.54;148.85;149.19;149.20;149.20
3705;04jún2215  0800;149.81;149.81;150.73;150.84;163.61;103.03;103.07;103.32;103.33;104.28;104.28;107.60;107.61;107.85;107.85;97.16;119.70;119.71;123.21;124.70;125.53;125.53;128.92;128.92;128.94;130.00;130.03;130.44;138.54;138.54;148.85;149.19;149.20;149.20
3706;04jún2215  0900;149.81;149.81;150.74;150.84;163.61;103.03;103.07;103.32;103.32;104.28;104.28;107.60;107.60;107.85;107.85;97.16;119.70;119.70;123.20;124.70;125.53;125.52;128.91;128.92;128.93;130.00;130.02;130.44;138.54;138.54;148.85;149.19;149.20;149.20
3707;04jún2215  1000;149.81;149.82;150.74;150.84;163.61;103.03;103.06;103.32;103.32;104.28;104.28;107.60;107.60;107.85;107.84;97.16;119.70;119.70;123.20;124.70;125.53;125.52;128.91;128.92;128.93;129.99;130.02;130.44;138.53;138.53;148.85;149.19;149.20;149.20
3708;04jún2215  1100;149.81;149.82;150.74;150.84;163.62;103.03;103.06;103.32;103.32;104.28;104.28;107.60;107.60;107.85;107.84;97.16;119.69;119.70;123.20;124.69;125.52;125.52;128.91;128.92;128.93;129.99;130.01;130.44;138.53;138.53;148.85;149.19;149.20;149.20
3709;04jún2215  1200;149.81;149.82;150.74;150.84;163.62;103.03;103.06;103.32;103.32;104.27;104.28;107.59;107.60;107.85;107.84;97.16;119.69;119.70;123.20;124.69;125.52;125.52;128.91;128.92;128.93;129.98;130.01;130.43;138.53;138.53;148.85;149.19;149.20;149.20
3710;04jún2215  1300;149.81;149.82;150.74;150.84;163.62;103.02;103.06;103.31;103.31;104.27;104.28;107.59;107.59;107.84;107.84;97.16;119.69;119.70;123.20;124.69;125.52;125.51;128.90;128.91;128.92;129.98;130.01;130.43;138.53;138.53;148.85;149.20;149.20;149.20
3711;04jún2215  1400;149.82;149.82;150.74;150.85;163.62;103.02;103.06;103.31;103.31;104.27;104.28;107.59;107.59;107.84;107.83;97.15;119.69;119.69;123.19;124.69;125.52;125.51;128.90;128.91;128.92;129.98;130.00;130.43;138.53;138.53;148.85;149.20;149.20;149.21
3712;04jún2215  1500;149.82;149.83;150.74;150.85;163.62;103.02;103.05;103.31;103.31;104.27;104.28;107.59;107.59;107.84;107.83;97.15;119.69;119.69;123.19;124.68;125.51;125.51;128.90;128.91;128.92;129.97;130.00;130.43;138.53;138.53;148.85;149.20;149.21;149.21
3713;04jún2215  1600;149.82;149.83;150.74;150.85;163.62;103.01;103.05;103.30;103.31;104.27;104.28;107.58;107.59;107.83;107.83;97.15;119.68;119.69;123.19;124.68;125.51;125.50;128.90;128.91;128.92;129.97;130.00;130.43;138.53;138.53;148.85;149.20;149.21;149.21
3714;04jún2215  1700;149.82;149.83;150.74;150.85;163.62;103.01;103.05;103.30;103.30;104.27;104.28;107.58;107.58;107.83;107.82;97.15;119.68;119.69;123.19;124.68;125.51;125.50;128.90;128.91;128.92;129.97;130.00;130.43;138.53;138.53;148.85;149.20;149.21;149.21
3715;04jún2215  1800;149.82;149.83;150.75;150.85;163.63;103.01;103.04;103.30;103.30;104.27;104.28;107.58;107.58;107.83;107.82;97.14;119.68;119.69;123.18;124.67;125.50;125.50;128.90;128.90;128.92;129.97;130.00;130.43;138.54;138.54;148.86;149.21;149.21;149.21
3716;04jún2215  1900;149.83;149.84;150.75;150.85;163.63;103.01;103.04;103.29;103.30;104.27;104.28;107.58;107.58;107.82;107.82;97.14;119.68;119.68;123.18;124.67;125.50;125.50;128.90;128.90;128.92;129.97;130.00;130.43;138.54;138.54;148.86;149.21;149.21;149.21
3717;04jún2215  2000;149.83;149.84;150.75;150.85;163.63;103.00;103.04;103.29;103.29;104.27;104.28;107.57;107.58;107.82;107.81;97.14;119.68;119.68;123.18;124.67;125.50;125.50;128.90;128.91;128.92;129.97;130.00;130.43;138.54;138.54;148.86;149.21;149.21;149.22
3718;04jún2215  2100;149.83;149.84;150.75;150.86;163.63;103.00;103.03;103.29;103.29;104.27;104.28;107.57;107.57;107.82;107.81;97.14;119.68;119.68;123.18;124.67;125.50;125.50;128.90;128.91;128.92;129.97;130.00;130.43;138.54;138.54;148.86;149.21;149.22;149.22
3719;04jún2215  2200;149.83;149.84;150.75;150.86;163.63;103.00;103.03;103.28;103.28;104.27;104.28;107.57;107.57;107.82;107.81;97.13;119.67;119.68;123.18;124.67;125.50;125.50;128.90;128.91;128.92;129.98;130.00;130.43;138.54;138.54;148.86;149.21;149.22;149.22
3720;04jún2215  2300;149.83;149.84;150.75;150.86;163.63;102.99;103.03;103.28;103.28;104.27;104.28;107.57;107.57;107.81;107.81;97.13;119.67;119.68;123.18;124.67;125.50;125.50;128.90;128.91;128.92;129.98;130.01;130.43;138.55;138.55;148.86;149.21;149.22;149.22
3721;05jún2215  0000;149.84;149.84;150.75;150.86;163.63;102.99;103.02;103.28;103.28;104.27;104.28;107.56;107.57;107.81;107.80;97.13;119.67;119.68;123.18;124.67;125.50;125.50;128.90;128.91;128.92;129.98;130.01;130.43;138.55;138.55;148.86;149.21;149.22;149.22
3722;05jún2215  0100;149.84;149.85;150.75;150.86;163.63;102.99;103.02;103.27;103.27;104.27;104.28;107.56;107.56;107.81;107.80;97.12;119.67;119.68;123.18;124.67;125.51;125.50;128.90;128.91;128.93;129.99;130.01;130.44;138.55;138.55;148.86;149.22;149.22;149.22
3723;05jún2215  0200;149.84;149.85;150.75;150.86;163.63;102.98;103.02;103.27;103.27;104.27;104.28;107.56;107.56;107.81;107.80;97.12;119.67;119.68;123.18;124.67;125.51;125.50;128.91;128.92;128.93;129.99;130.02;130.44;138.55;138.55;148.86;149.22;149.22;149.23
3724;05jún2215  0300;149.84;149.85;150.75;150.86;163.64;102.98;103.01;103.27;103.27;104.27;104.28;107.56;107.56;107.80;107.80;97.12;119.67;119.68;123.18;124.67;125.51;125.51;128.91;128.92;128.93;129.99;130.02;130.44;138.55;138.55;148.86;149.22;149.22;149.23
3725;05jún2215  0400;149.84;149.85;150.75;150.86;163.64;102.98;103.01;103.26;103.27;104.27;104.28;107.56;107.56;107.80;107.79;97.11;119.68;119.68;123.18;124.67;125.51;125.51;128.91;128.92;128.93;130.00;130.02;130.44;138.56;138.55;148.86;149.22;149.23;149.23
3726;05jún2215  0500;149.84;149.85;150.76;150.87;163.64;102.97;103.01;103.26;103.26;104.27;104.28;107.55;107.56;107.80;107.79;97.11;119.68;119.68;123.19;124.68;125.52;125.51;128.91;128.92;128.93;130.00;130.03;130.44;138.56;138.56;148.87;149.22;149.23;149.23
3727;05jún2215  0600;149.84;149.85;150.76;150.87;163.64;102.97;103.01;103.26;103.26;104.28;104.28;107.55;107.55;107.80;107.79;97.11;119.68;119.68;123.19;124.68;125.52;125.51;128.91;128.92;128.94;130.00;130.03;130.44;138.56;138.56;148.87;149.22;149.23;149.23
3728;05jún2215  0700;149.85;149.85;150.76;150.87;163.64;102.97;103.00;103.25;103.26;104.28;104.28;107.55;107.55;107.79;107.79;97.10;119.68;119.68;123.19;124.68;125.52;125.52;128.92;128.93;128.94;130.01;130.03;130.44;138.56;138.56;148.87;149.22;149.23;149.23
3729;05jún2215  0800;149.85;149.86;150.76;150.87;163.64;102.97;103.00;103.25;103.25;104.28;104.28;107.55;107.55;107.79;107.79;97.10;119.68;119.69;123.19;124.68;125.52;125.52;128.92;128.93;128.94;130.01;130.03;130.44;138.56;138.56;148.87;149.22;149.23;149.23
3730;05jún2215  0900;149.85;149.86;150.76;150.87;163.64;102.96;103.00;103.25;103.25;104.28;104.28;107.55;107.55;107.79;107.79;97.10;119.68;119.69;123.19;124.69;125.53;125.52;128.92;128.93;128.94;130.01;130.04;130.45;138.56;138.56;148.87;149.23;149.23;149.23
3731;05jún2215  1000;149.85;149.86;150.76;150.87;163.64;102.96;103.00;103.25;103.25;104.28;104.28;107.55;107.55;107.79;107.78;97.09;119.69;119.69;123.20;124.69;125.53;125.52;128.92;128.93;128.94;130.01;130.04;130.45;138.56;138.56;148.87;149.23;149.23;149.23
3732;05jún2215  1100;149.85;149.86;150.76;150.87;163.64;102.96;102.99;103.24;103.25;104.28;104.28;107.55;107.55;107.79;107.78;97.09;119.69;119.69;123.20;124.69;125.53;125.52;128.92;128.93;128.95;130.02;130.04;130.45;138.57;138.56;148.87;149.23;149.23;149.24
3733;05jún2215  1200;149.85;149.86;150.76;150.87;163.64;102.96;102.99;103.24;103.24;104.28;104.28;107.55;107.55;107.79;107.78;97.09;119.69;119.69;123.20;124.69;125.53;125.53;128.93;128.93;128.95;130.02;130.05;130.45;138.57;138.57;148.87;149.23;149.23;149.24
3734;05jún2215  1300;149.85;149.86;150.76;150.87;163.66;102.96;102.99;103.24;103.24;104.28;104.28;107.55;107.55;107.79;107.79;97.09;119.69;119.69;123.20;124.70;125.53;125.53;128.93;128.94;128.95;130.02;130.05;130.45;138.57;138.57;148.87;149.23;149.24;149.24
3735;05jún2215  1400;149.85;149.86;150.76;150.87;163.67;102.95;102.99;103.24;103.24;104.28;104.28;107.55;107.55;107.79;107.79;97.08;119.69;119.70;123.20;124.70;125.54;125.53;128.93;128.94;128.95;130.02;130.05;130.45;138.57;138.57;148.87;149.23;149.24;149.24
3736;05jún2215  1500;149.85;149.86;150.76;150.87;163.69;102.95;102.99;103.24;103.24;104.28;104.29;107.55;107.55;107.79;107.79;97.08;119.69;119.70;123.20;124.70;125.54;125.53;128.93;128.94;128.95;130.03;130.05;130.45;138.57;138.57;148.87;149.23;149.24;149.24
3737;05jún2215  1600;149.86;149.86;150.76;150.87;163.70;102.95;102.99;103.24;103.24;104.28;104.29;107.55;107.55;107.80;107.79;97.08;119.69;119.70;123.21;124.70;125.54;125.53;128.93;128.94;128.95;130.03;130.05;130.45;138.57;138.57;148.87;149.23;149.24;149.24
3738;05jún2215  1700;149.86;149.87;150.76;150.88;163.72;102.96;102.99;103.24;103.24;104.28;104.29;107.55;107.56;107.80;107.79;97.08;119.70;119.70;123.21;124.70;125.54;125.54;128.93;128.94;128.95;130.03;130.06;130.45;138.57;138.57;148.87;149.23;149.24;149.24
3739;05jún2215  1800;149.87;149.87;150.77;150.88;163.73;102.96;102.99;103.24;103.25;104.28;104.29;107.55;107.56;107.80;107.79;97.08;119.70;119.70;123.21;124.71;125.54;125.54;128.93;128.94;128.96;130.03;130.06;130.45;138.57;138.57;148.88;149.24;149.24;149.24
3740;05jún2215  1900;149.88;149.89;150.78;150.89;163.74;102.96;102.99;103.25;103.25;104.28;104.29;107.56;107.56;107.80;107.80;97.08;119.70;119.70;123.21;124.71;125.55;125.54;128.93;128.94;128.96;130.03;130.06;130.45;138.57;138.57;148.88;149.24;149.25;149.25
3741;05jún2215  2000;149.89;149.90;150.79;150.90;163.76;102.96;103.00;103.25;103.25;104.28;104.29;107.56;107.56;107.80;107.80;97.08;119.70;119.70;123.21;124.71;125.55;125.54;128.94;128.95;128.96;130.04;130.06;130.46;138.57;138.57;148.89;149.25;149.26;149.26
3742;05jún2215  2100;149.91;149.92;150.80;150.92;163.77;102.96;103.00;103.25;103.25;104.28;104.29;107.56;107.56;107.81;107.80;97.08;119.70;119.71;123.21;124.71;125.55;125.54;128.94;128.95;128.96;130.04;130.06;130.46;138.58;138.57;148.90;149.27;149.27;149.28
3743;05jún2215  2200;149.93;149.94;150.81;150.93;163.78;102.97;103.00;103.25;103.25;104.28;104.29;107.56;107.57;107.81;107.80;97.08;119.70;119.71;123.22;124.71;125.55;125.54;128.94;128.95;128.96;130.04;130.07;130.46;138.58;138.58;148.91;149.28;149.29;149.29
3744;05jún2215  2300;149.95;149.96;150.82;150.94;163.80;102.97;103.00;103.26;103.26;104.28;104.29;107.56;107.57;107.81;107.81;97.08;119.70;119.71;123.22;124.71;125.55;125.55;128.94;128.95;128.96;130.04;130.07;130.46;138.58;138.58;148.92;149.29;149.30;149.30
3745;06jún2215  0000;149.97;149.98;150.83;150.95;163.81;102.97;103.00;103.26;103.26;104.28;104.29;107.57;107.57;107.81;107.81;97.09;119.70;119.71;123.22;124.71;125.55;125.55;128.94;128.95;128.96;130.04;130.07;130.46;138.59;138.59;148.93;149.31;149.32;149.32
3746;06jún2215  0100;149.99;150.00;150.84;150.96;163.81;102.97;103.01;103.26;103.26;104.28;104.29;107.57;107.57;107.82;107.81;97.09;119.71;119.71;123.22;124.72;125.55;125.55;128.94;128.95;128.96;130.05;130.07;130.46;138.60;138.60;148.94;149.33;149.33;149.34
3747;06jún2215  0200;150.01;150.01;150.85;150.97;163.81;102.98;103.01;103.26;103.27;104.28;104.29;107.57;107.57;107.82;107.81;97.09;119.71;119.71;123.22;124.72;125.55;125.55;128.94;128.95;128.97;130.05;130.08;130.46;138.62;138.62;148.95;149.34;149.35;149.35
3748;06jún2215  0300;150.02;150.03;150.86;150.98;163.81;102.98;103.01;103.27;103.27;104.28;104.29;107.57;107.57;107.82;107.81;97.09;119.71;119.71;123.22;124.72;125.56;125.55;128.95;128.96;128.97;130.06;130.08;130.46;138.63;138.63;148.96;149.35;149.36;149.37
3749;06jún2215  0400;150.04;150.05;150.87;151.00;163.80;102.98;103.01;103.27;103.27;104.28;104.29;107.57;107.58;107.82;107.82;97.10;119.71;119.71;123.22;124.72;125.56;125.55;128.95;128.96;128.98;130.07;130.09;130.47;138.65;138.65;148.97;149.37;149.37;149.38
3750;06jún2215  0500;150.05;150.06;150.88;151.00;163.80;102.98;103.02;103.27;103.27;104.28;104.29;107.57;107.58;107.82;107.82;97.10;119.71;119.71;123.22;124.72;125.56;125.56;128.97;128.98;128.99;130.10;130.13;130.48;138.67;138.67;148.98;149.37;149.38;149.39
3751;06jún2215  0600;150.05;150.06;150.88;151.01;163.80;102.98;103.02;103.27;103.28;104.28;104.28;107.58;107.58;107.83;107.82;97.10;119.71;119.72;123.23;124.73;125.57;125.56;128.98;128.99;129.01;130.12;130.15;130.49;138.68;138.68;148.98;149.38;149.39;149.39
3752;06jún2215  0700;150.05;150.06;150.88;151.01;163.80;102.99;103.02;103.28;103.28;104.28;104.28;107.58;107.58;107.83;107.82;97.10;119.71;119.72;123.23;124.73;125.58;125.58;129.00;129.01;129.02;130.15;130.17;130.50;138.70;138.70;148.98;149.38;149.39;149.39
3753;06jún2215  0800;150.05;150.06;150.88;151.01;163.80;102.99;103.02;103.28;103.28;104.28;104.28;107.58;107.58;107.83;107.82;97.11;119.72;119.72;123.24;124.74;125.60;125.60;129.02;129.03;129.04;130.17;130.20;130.51;138.71;138.71;148.98;149.38;149.39;149.39
3754;06jún2215  0900;150.05;150.06;150.88;151.00;163.79;102.99;103.03;103.28;103.28;104.28;104.28;107.58;107.58;107.83;107.82;97.11;119.72;119.73;123.25;124.76;125.62;125.61;129.04;129.05;129.06;130.20;130.23;130.53;138.72;138.72;148.98;149.38;149.39;149.39
3755;06jún2215  1000;150.05;150.06;150.88;151.00;163.79;102.99;103.03;103.28;103.28;104.28;104.28;107.58;107.58;107.83;107.83;97.11;119.73;119.74;123.27;124.77;125.64;125.63;129.05;129.06;129.08;130.23;130.25;130.54;138.73;138.73;148.98;149.38;149.39;149.39
3756;06jún2215  1100;150.05;150.05;150.87;151.00;163.79;103.00;103.03;103.28;103.29;104.28;104.28;107.58;107.59;107.83;107.83;97.11;119.74;119.75;123.28;124.79;125.66;125.66;129.07;129.08;129.10;130.25;130.28;130.55;138.73;138.73;148.98;149.38;149.39;149.39
3757;06jún2215  1200;150.04;150.05;150.87;151.00;163.79;103.00;103.03;103.29;103.29;104.28;104.28;107.58;107.59;107.83;107.83;97.11;119.76;119.76;123.29;124.81;125.68;125.68;129.08;129.09;129.11;130.27;130.30;130.56;138.73;138.73;148.98;149.38;149.39;149.39
3758;06jún2215  1300;150.04;150.05;150.87;151.00;163.79;103.00;103.03;103.29;103.29;104.28;104.28;107.59;107.59;107.84;107.83;97.12;119.77;119.78;123.31;124.84;125.70;125.70;129.10;129.11;129.12;130.29;130.32;130.57;138.73;138.73;148.98;149.38;149.38;149.39
3759;06jún2215  1400;150.04;150.05;150.87;150.99;163.79;103.00;103.04;103.29;103.29;104.28;104.28;107.59;107.59;107.84;107.83;97.12;119.79;119.80;123.32;124.86;125.72;125.71;129.11;129.12;129.13;130.30;130.33;130.57;138.73;138.73;148.98;149.37;149.38;149.39
3760;06jún2215  1500;150.04;150.05;150.87;150.99;163.79;103.00;103.04;103.29;103.29;104.28;104.28;107.59;107.59;107.84;107.83;97.12;119.81;119.81;123.33;124.88;125.74;125.73;129.11;129.12;129.14;130.31;130.34;130.58;138.73;138.73;148.98;149.37;149.38;149.38
3761;06jún2215  1600;150.04;150.04;150.87;150.99;163.78;103.00;103.04;103.29;103.30;104.28;104.28;107.59;107.59;107.84;107.84;97.12;119.83;119.83;123.34;124.90;125.75;125.74;129.12;129.13;129.14;130.31;130.34;130.58;138.73;138.73;148.98;149.37;149.38;149.38
3762;06jún2215  1700;150.03;150.04;150.87;150.99;163.78;103.01;103.04;103.30;103.30;104.28;104.28;107.60;107.60;107.85;107.84;97.12;119.84;119.85;123.35;124.91;125.76;125.75;129.12;129.13;129.15;130.31;130.34;130.58;138.73;138.73;148.98;149.37;149.38;149.38
